seqid,model_score
353,1332.8049
354,1330.9897
355,1332.7032
356,1330.9988
357,1331.7589
358,1331.713
359,1332.7166
360,1333.9023
361,1336.676
362,1339.832
363,1342.6428
364,1345.2533
365,1341.9965
366,1342.0364
367,1343.2965
368,1338.2876
369,1338.4513
370,1336.961
371,1339.4974
372,1343.0238
373,1344.9213
374,1343.693
375,1344.8997
376,1344.3773
377,1343.667
378,1339.3816
379,1337.38
380,1348.6929
381,1348.9934
382,1351.9901
383,1350.4661
384,1351.4266
385,1352.9094
386,1351.1487
387,1351.7013
388,1345.5177
389,1351.6995
390,1349.1176
391,1350.7853
392,1353.7787
393,1353.4348
394,1352.385
395,1352.9355
396,1349.2743
397,1350.8654
398,1350.9678
399,1350.191
400,1353.2137
401,1353.7006
402,1357.3711
403,1359.3629
404,1357.7144
405,1356.799
406,1359.6868
407,1361.1858
408,1357.542
409,1341.2372
410,1339.482
411,1331.8577
412,1331.6023
413,1333.8704
414,1335.8629
415,1330.164
416,1329.4829
417,1328.5422
418,1330.8064
419,1327.1548
420,1325.7256
421,1325.1743
422,1326.3286
423,1327.048
424,1333.2751
425,1328.9823
426,1325.6487
427,1323.4993
428,1322.5892
429,1324.2542
430,1325.7363
431,1322.2328
432,1320.1791
433,1318.8324
434,1320.5101
435,1322.9567
436,1327.7659
437,1325.7487
438,1332.1493
439,1338.0879
440,1337.8402
441,1338.2622
442,1338.9893
443,1335.6698
444,1337.8285
445,1337.9381
446,1339.7279
447,1356.2252
448,1355.339
449,1360.943
450,1360.3339
451,1358.489
452,1361.4092
453,1353.0238
454,1354.022
455,1352.0852
456,1351.2251
457,1346.0403
458,1346.69
459,1348.9587
460,1345.8044
461,1346.0283
462,1348.6512
463,1347.3955
464,1347.2622
465,1347.9117
466,1350.7369
467,1350.7952
468,1348.1694
469,1345.9595
470,1349.3787
471,1348.0088
472,1345.263
473,1343.7307
474,1344.4502
475,1347.3864
476,1348.3031
477,1349.5443
478,1349.21
479,1346.4307
480,1349.0654
481,1349.3907
482,1348.3315
483,1349.7286
484,1345.3412
485,1339.6411
486,1339.9888
487,1339.965
